Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
51,,157.582500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,2.50,,10W,,,,,
52,,461.450000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
53,,461.675000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
54,,464.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
55,,467.212500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
56,,467.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
57,,468.225000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
58,,159.735000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
59,,154.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
60,,154.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
61,,158.865000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
62,,42.760000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
63,,39.460000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
64,,42.520000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
65,,42.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
66,,156.210000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
67,,153.095000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
68,,157.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
69,,151.835000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
